Timestamp,Pressure (kPa),Hooray Cycle #
2025-01-13 08:40:51.375168,1.85,9
2025-01-13 08:40:51.480795,13.52,9
2025-01-13 08:40:51.586312,5.65,9
2025-01-13 08:40:51.691075,13.25,9
2025-01-13 08:40:51.796784,14.74,9
2025-01-13 08:40:51.898351,7.15,9
2025-01-13 08:40:52.007496,14.52,9
2025-01-13 08:40:52.112209,13.68,9
2025-01-13 08:40:52.217378,13.02,9
2025-01-13 08:40:52.323101,14.53,9
2025-01-13 08:40:52.428890,14.75,9
2025-01-13 08:40:52.534603,12.65,9
2025-01-13 08:40:52.635778,5.67,9
2025-01-13 08:40:52.741637,13.89,9
2025-01-13 08:40:52.847258,9.39,9
2025-01-13 08:40:52.951464,6.42,9
2025-01-13 08:40:53.055659,3.88,9
2025-01-13 08:40:53.161526,2.92,9
2025-01-13 08:40:53.266316,13.52,9
2025-01-13 08:40:53.372055,10.3,9
2025-01-13 08:40:53.474975,14.01,9
2025-01-13 08:40:53.576092,13.17,9
2025-01-13 08:40:53.681799,3.37,9
2025-01-13 08:40:53.783320,9.08,9
2025-01-13 08:40:53.888959,4.49,9
2025-01-13 08:40:53.994741,13.38,9
2025-01-13 08:40:54.098389,1.26,9
2025-01-13 08:40:54.204126,8.05,9
2025-01-13 08:40:54.309585,4.32,9
2025-01-13 08:40:54.412392,9.66,9
2025-01-13 08:40:54.518069,4.47,9
2025-01-13 08:40:54.622778,14.61,9
2025-01-13 08:40:54.728563,6.01,9
2025-01-13 08:40:54.832114,5.51,9
2025-01-13 08:40:54.935736,6.6,9
2025-01-13 08:40:55.041431,11.03,9
2025-01-13 08:40:55.147297,5.66,9
2025-01-13 08:40:55.252395,13.61,9
2025-01-13 08:40:55.354325,11.14,9
2025-01-13 08:40:55.455858,11.41,9
2025-01-13 08:40:55.560436,5.1,9
2025-01-13 08:40:55.666158,9.74,9
2025-01-13 08:40:55.773669,2.51,9
2025-01-13 08:40:55.876020,10.29,9
2025-01-13 08:40:55.981262,3.26,9
2025-01-13 08:40:56.085778,14.1,9
2025-01-13 08:40:56.189282,4.58,9
2025-01-13 08:40:56.295025,5.01,9
2025-01-13 08:40:56.400765,4.45,9
2025-01-13 08:40:56.506491,10.52,9
2025-01-13 08:40:56.609763,10.18,9
2025-01-13 08:40:56.714833,1.83,9
2025-01-13 08:40:56.817881,10.13,9
2025-01-13 08:40:56.922502,12.86,9
2025-01-13 08:40:57.028196,4.88,9
2025-01-13 08:40:57.133865,0.13,9
2025-01-13 08:40:57.235672,6.14,9
2025-01-13 08:40:57.338801,10.11,9
2025-01-13 08:40:57.446114,7.37,9
2025-01-13 08:40:57.549338,3.36,9
2025-01-13 08:40:57.655237,5.79,9
2025-01-13 08:40:57.755973,0.54,9
2025-01-13 08:40:57.866586,0.62,9
2025-01-13 08:40:57.969125,10.2,9
2025-01-13 08:40:58.069989,0.92,9
2025-01-13 08:40:58.176406,11.95,9
2025-01-13 08:40:58.285657,3.41,9
2025-01-13 08:40:58.390251,10.51,9
2025-01-13 08:40:58.493366,9.17,9
2025-01-13 08:40:58.599401,0.92,9
2025-01-13 08:40:58.706868,9.9,9
2025-01-13 08:40:58.811733,4.86,9
2025-01-13 08:40:58.914832,4.74,9
2025-01-13 08:40:59.020498,7.41,9
2025-01-13 08:40:59.123496,1.09,9
2025-01-13 08:40:59.230462,10.47,9
2025-01-13 08:40:59.336583,7.16,9
2025-01-13 08:40:59.440752,3.07,9
2025-01-13 08:40:59.547936,11.91,9
2025-01-13 08:40:59.652234,6.61,9
2025-01-13 08:40:59.758146,13.69,9
2025-01-13 08:40:59.864015,9.48,9
2025-01-13 08:40:59.969014,12.72,9
2025-01-13 08:41:00.072256,3.49,9
2025-01-13 08:41:00.179946,10.12,9
2025-01-13 08:41:00.283063,7.32,9
2025-01-13 08:41:00.391224,11.39,9
2025-01-13 08:41:00.496005,9.0,9
2025-01-13 08:41:00.598783,5.76,9
2025-01-13 08:41:00.705371,8.23,9
2025-01-13 08:41:00.811802,14.1,9
2025-01-13 08:41:00.916645,14.62,9
2025-01-13 08:41:01.022363,10.09,9
2025-01-13 08:41:01.128114,6.43,9
2025-01-13 08:41:01.232365,1.06,9
2025-01-13 08:41:01.336700,5.82,9
2025-01-13 08:41:01.441134,13.07,9
2025-01-13 08:41:01.541859,12.46,9
2025-01-13 08:41:01.651302,10.61,9
2025-01-13 08:41:01.757313,4.14,9
2025-01-13 08:41:01.863291,10.94,9
2025-01-13 08:41:01.968102,3.38,9
2025-01-13 08:41:02.070858,0.38,9
2025-01-13 08:41:02.174685,1.81,9
2025-01-13 08:41:02.283993,5.39,9
2025-01-13 08:41:02.389796,1.71,9
2025-01-13 08:41:02.493725,3.03,9
2025-01-13 08:41:02.596284,11.35,9
2025-01-13 08:41:02.705907,12.57,9
2025-01-13 08:41:02.809796,12.65,9
2025-01-13 08:41:02.916311,9.47,9
2025-01-13 08:41:03.020832,1.94,9
2025-01-13 08:41:03.127936,13.0,9
2025-01-13 08:41:03.234522,0.04,9
2025-01-13 08:41:03.339348,12.71,9
2025-01-13 08:41:03.447154,11.91,9
2025-01-13 08:41:03.551369,9.64,9
2025-01-13 08:41:03.657172,0.09,9
2025-01-13 08:41:03.764025,3.93,9
2025-01-13 08:41:03.869715,10.9,9
2025-01-13 08:41:03.972638,1.01,9
2025-01-13 08:41:04.074202,14.12,9
2025-01-13 08:41:04.182816,12.89,9
2025-01-13 08:41:04.289937,8.19,9
2025-01-13 08:41:04.395676,11.31,9
2025-01-13 08:41:04.498733,10.44,9
2025-01-13 08:41:04.602337,3.76,9
2025-01-13 08:41:04.710473,14.84,9
2025-01-13 08:41:04.817877,11.95,9
2025-01-13 08:41:04.922145,4.22,9
2025-01-13 08:41:05.026268,13.24,9
2025-01-13 08:41:05.136752,3.98,9
2025-01-13 08:41:05.242381,6.64,9
2025-01-13 08:41:05.344057,11.49,9
2025-01-13 08:41:05.451336,5.98,9
2025-01-13 08:41:05.562624,13.26,9
2025-01-13 08:41:05.668330,13.05,9
2025-01-13 08:41:05.774139,3.77,9
2025-01-13 08:41:05.880117,11.55,9
2025-01-13 08:41:05.983235,9.76,9
2025-01-13 08:41:06.088864,11.81,9
2025-01-13 08:41:06.195088,3.64,9
2025-01-13 08:41:06.297215,13.52,9
2025-01-13 08:41:06.404992,13.83,9
2025-01-13 08:41:06.512888,4.12,9
2025-01-13 08:41:06.615396,1.04,9
2025-01-13 08:41:06.721405,3.6,9
2025-01-13 08:41:06.828824,9.26,9
2025-01-13 08:41:06.935590,4.71,9
2025-01-13 08:41:07.043284,6.75,9
2025-01-13 08:41:07.148670,10.77,9
2025-01-13 08:41:07.252436,1.48,9
2025-01-13 08:41:07.359804,11.86,9
2025-01-13 08:41:07.465926,5.98,9
2025-01-13 08:41:07.570585,14.71,9
2025-01-13 08:41:07.676217,10.91,9
2025-01-13 08:41:07.785894,11.89,9
2025-01-13 08:41:07.891384,13.37,9
2025-01-13 08:41:07.997152,11.25,9
2025-01-13 08:41:08.103334,11.08,9
2025-01-13 08:41:08.208939,4.6,9
2025-01-13 08:41:08.316307,7.79,9
2025-01-13 08:41:08.423196,11.16,9
2025-01-13 08:41:08.526711,1.7,9
2025-01-13 08:41:08.634377,8.8,9
2025-01-13 08:41:08.735603,14.28,9
2025-01-13 08:41:08.848233,9.53,9
2025-01-13 08:41:08.952304,12.02,9
2025-01-13 08:41:09.058061,0.63,9
2025-01-13 08:41:09.160602,3.47,9
2025-01-13 08:41:09.268880,13.67,9
2025-01-13 08:41:09.374669,7.95,9
2025-01-13 08:41:09.476248,5.65,9
2025-01-13 08:41:09.584874,7.63,9
2025-01-13 08:41:09.692170,14.39,9
2025-01-13 08:41:09.797595,3.0,9
2025-01-13 08:41:09.901571,2.21,9
2025-01-13 08:41:10.007896,6.12,9
2025-01-13 08:41:10.112439,6.39,9
2025-01-13 08:41:10.217949,8.32,9
2025-01-13 08:41:10.323946,8.6,9
2025-01-13 08:41:10.431037,3.02,9
2025-01-13 08:41:10.536232,11.22,9
2025-01-13 08:41:10.641847,10.32,9
2025-01-13 08:41:10.747558,8.38,9
2025-01-13 08:41:10.852306,10.54,9
2025-01-13 08:41:10.959058,8.92,9
2025-01-13 08:41:11.066488,3.6,9
2025-01-13 08:41:11.171893,7.48,9
2025-01-13 08:41:11.277636,0.88,9
2025-01-13 08:41:11.383321,8.28,9
2025-01-13 08:41:11.490826,14.94,9
2025-01-13 08:41:11.596742,7.67,9
2025-01-13 08:41:11.702248,11.03,9
2025-01-13 08:41:11.807998,10.27,9
2025-01-13 08:41:11.913951,5.5,9
2025-01-13 08:41:12.019673,8.25,9
2025-01-13 08:41:12.124015,0.0,9
2025-01-13 08:41:12.227232,10.37,9
2025-01-13 08:41:12.332284,8.79,9
2025-01-13 08:41:12.436501,8.08,9
2025-01-13 08:41:12.544320,3.65,9
2025-01-13 08:41:12.649991,1.68,9
2025-01-13 08:41:12.755464,3.26,9
2025-01-13 08:41:12.861788,8.96,9
2025-01-13 08:41:12.968334,7.0,9
2025-01-13 08:41:13.074706,11.4,9
2025-01-13 08:41:13.176880,3.19,9
2025-01-13 08:41:13.286699,4.51,9
2025-01-13 08:41:13.392918,13.48,9
2025-01-13 08:41:13.495399,8.85,9
2025-01-13 08:41:13.602243,6.77,9
2025-01-13 08:41:13.711576,4.68,9
2025-01-13 08:41:13.815525,13.83,9
2025-01-13 08:41:13.922371,9.82,9
2025-01-13 08:41:14.024363,9.89,9
2025-01-13 08:41:14.132615,6.12,9
2025-01-13 08:41:14.240884,10.31,9
2025-01-13 08:41:14.346150,12.29,9
2025-01-13 08:41:14.452196,4.47,9
2025-01-13 08:41:14.557604,1.55,9
2025-01-13 08:41:14.664253,4.73,9
2025-01-13 08:41:14.770804,11.42,9
2025-01-13 08:41:14.877202,11.4,9
2025-01-13 08:41:14.985488,12.57,9
2025-01-13 08:41:15.092070,2.39,9
2025-01-13 08:41:15.196761,7.03,9
2025-01-13 08:41:15.303537,14.58,9
2025-01-13 08:41:15.409229,6.49,9
2025-01-13 08:41:15.512753,5.89,9
2025-01-13 08:41:15.619881,5.72,9
2025-01-13 08:41:15.721182,3.67,9
2025-01-13 08:41:15.832484,12.88,9
2025-01-13 08:41:15.938976,11.13,9
2025-01-13 08:41:16.043888,0.35,9
2025-01-13 08:41:16.147315,1.7,9
2025-01-13 08:41:16.254978,4.04,9
2025-01-13 08:41:16.361894,13.56,9
2025-01-13 08:41:16.465222,4.23,9
2025-01-13 08:41:16.571571,10.9,9
2025-01-13 08:41:16.681882,11.09,9
2025-01-13 08:41:16.782983,11.63,9
2025-01-13 08:41:16.893121,1.1,9
2025-01-13 08:41:16.998987,5.42,9
2025-01-13 08:41:17.101394,13.02,9
2025-01-13 08:41:17.212275,5.68,9
2025-01-13 08:41:17.317939,10.84,9
2025-01-13 08:41:17.424279,5.04,9
2025-01-13 08:41:17.530168,0.15,9
2025-01-13 08:41:17.632234,9.31,9
2025-01-13 08:41:17.738773,2.44,9
2025-01-13 08:41:17.846193,14.94,9
2025-01-13 08:41:17.951542,6.75,9
2025-01-13 08:41:18.055433,12.52,9
2025-01-13 08:41:18.164453,6.91,9
2025-01-13 08:41:18.270937,14.62,9
2025-01-13 08:41:18.377449,0.72,9
2025-01-13 08:41:18.484973,0.44,9
2025-01-13 08:41:18.589178,11.12,9
2025-01-13 08:41:18.695702,14.44,9
2025-01-13 08:41:18.802732,4.99,9
2025-01-13 08:41:18.907827,0.98,9
2025-01-13 08:41:19.010505,1.23,9
2025-01-13 08:41:19.119657,13.08,9
2025-01-13 08:41:19.226114,6.85,9
2025-01-13 08:41:19.333809,11.81,9
2025-01-13 08:41:19.439199,6.02,9
2025-01-13 08:41:19.541043,12.08,9
2025-01-13 08:41:19.653054,10.94,9
2025-01-13 08:41:19.758690,14.06,9
2025-01-13 08:41:19.861582,13.92,9
2025-01-13 08:41:19.968814,1.82,9
2025-01-13 08:41:20.078444,2.32,9
2025-01-13 08:41:20.184540,9.22,9
2025-01-13 08:41:20.290269,1.56,9
2025-01-13 08:41:20.398451,9.97,9
2025-01-13 08:41:20.502156,14.88,9
2025-01-13 08:41:20.603846,7.9,9
2025-01-13 08:41:20.713663,3.18,9
2025-01-13 08:41:20.818368,8.82,9
2025-01-13 08:41:20.925374,6.16,9
2025-01-13 08:41:21.032064,7.12,9
2025-01-13 08:41:21.137682,7.66,9
2025-01-13 08:41:21.243815,8.91,9
2025-01-13 08:41:21.348485,5.51,9
2025-01-13 08:41:21.455835,3.59,9
2025-01-13 08:41:21.562734,2.96,9
2025-01-13 08:41:21.669000,10.63,9
2025-01-13 08:41:21.774969,13.68,9
2025-01-13 08:41:21.880558,9.52,9
2025-01-13 08:41:21.986160,14.87,9
2025-01-13 08:41:22.090883,2.09,9
2025-01-13 08:41:22.193783,14.48,9
2025-01-13 08:41:22.302154,6.39,9
2025-01-13 08:41:22.406964,7.5,9
2025-01-13 08:41:22.516457,4.33,9
2025-01-13 08:41:22.624127,8.41,9
2025-01-13 08:41:22.729730,4.4,9
2025-01-13 08:41:22.834480,7.62,9
2025-01-13 08:41:22.941196,8.26,9
2025-01-13 08:41:23.045622,1.28,9
2025-01-13 08:41:23.149048,12.21,9
2025-01-13 08:41:23.252131,6.54,9
2025-01-13 08:41:23.360257,12.3,9
2025-01-13 08:41:23.467580,4.21,9
2025-01-13 08:41:23.572755,2.04,9
2025-01-13 08:41:23.679910,4.09,9
2025-01-13 08:41:23.785668,8.69,9
2025-01-13 08:41:23.891508,6.0,9
2025-01-13 08:41:23.997233,10.85,9
2025-01-13 08:41:24.102896,2.74,9
2025-01-13 08:41:24.208676,10.57,9
2025-01-13 08:41:24.313987,5.46,9
2025-01-13 08:41:24.421532,9.1,9
2025-01-13 08:41:24.527312,3.5,9
2025-01-13 08:41:24.632965,9.98,9
2025-01-13 08:41:24.735427,4.66,9
2025-01-13 08:41:24.842906,1.21,9
2025-01-13 08:41:24.949261,1.64,9
2025-01-13 08:41:25.053180,11.54,9
2025-01-13 08:41:25.161902,3.42,9
2025-01-13 08:41:25.268492,10.3,9
2025-01-13 08:41:25.373301,5.74,9
2025-01-13 08:41:25.480483,10.07,9
2025-01-13 08:41:25.583959,1.12,9
2025-01-13 08:41:25.691016,14.59,9
2025-01-13 08:41:25.795628,6.1,9
2025-01-13 08:41:25.903448,11.69,9
2025-01-13 08:41:26.011478,5.69,9
2025-01-13 08:41:26.114708,10.6,9
2025-01-13 08:41:26.221450,4.41,9
2025-01-13 08:41:26.331393,8.86,9
2025-01-13 08:41:26.435625,9.62,9
2025-01-13 08:41:26.540302,13.74,9
2025-01-13 08:41:26.650724,14.66,9
2025-01-13 08:41:26.756677,2.47,9
2025-01-13 08:41:26.859480,4.17,9
2025-01-13 08:41:26.964625,11.78,9
2025-01-13 08:41:27.074974,11.84,9
2025-01-13 08:41:27.180350,2.43,9
2025-01-13 08:41:27.284483,12.55,9
2025-01-13 08:41:27.391640,14.55,9
2025-01-13 08:41:27.493763,3.54,9
2025-01-13 08:41:27.600354,7.55,9
2025-01-13 08:41:27.711011,13.71,9
2025-01-13 08:41:27.817923,8.11,9
2025-01-13 08:41:27.923568,0.77,9
2025-01-13 08:41:28.033085,8.96,9
2025-01-13 08:41:28.138619,6.61,9
2025-01-13 08:41:28.245471,13.86,9
2025-01-13 08:41:28.351555,10.43,9
2025-01-13 08:41:28.459512,0.37,9
2025-01-13 08:41:28.564078,3.9,9
2025-01-13 08:41:28.668757,3.35,9
2025-01-13 08:41:28.778816,6.67,9
2025-01-13 08:41:28.884431,13.94,9
2025-01-13 08:41:28.989126,9.46,9
2025-01-13 08:41:29.095573,13.74,9
2025-01-13 08:41:29.201098,6.29,9
2025-01-13 08:41:29.305757,13.95,9
2025-01-13 08:41:29.411691,11.31,9
2025-01-13 08:41:29.517328,2.24,9
2025-01-13 08:41:29.623079,6.81,9
2025-01-13 08:41:29.730494,2.29,9
2025-01-13 08:41:29.838048,8.92,9
2025-01-13 08:41:29.942783,10.59,9
2025-01-13 08:41:30.049577,10.52,9
2025-01-13 08:41:30.155456,7.9,9
2025-01-13 08:41:30.260579,13.79,9
2025-01-13 08:41:30.366456,6.7,9
2025-01-13 08:41:30.471922,8.93,9
2025-01-13 08:41:30.577936,11.91,9
2025-01-13 08:41:30.683268,9.02,9
2025-01-13 08:41:30.784445,10.03,9
2025-01-13 08:41:30.894261,8.42,9
2025-01-13 08:41:30.999971,0.34,9
2025-01-13 08:41:31.103484,0.44,9
2025-01-13 08:41:31.211984,5.5,9
2025-01-13 08:41:31.317697,5.88,9
2025-01-13 08:41:31.422978,0.07,9
2025-01-13 08:41:31.529314,6.77,9
2025-01-13 08:41:31.630851,3.01,9
2025-01-13 08:41:31.742714,2.21,9
2025-01-13 08:41:31.850087,7.81,9
2025-01-13 08:41:31.957892,8.82,9
2025-01-13 08:41:32.063081,14.0,9
2025-01-13 08:41:32.165219,0.42,9
2025-01-13 08:41:32.276446,0.66,9
2025-01-13 08:41:32.382347,2.09,9
2025-01-13 08:41:32.486909,6.09,9
2025-01-13 08:41:32.591723,1.26,9
2025-01-13 08:41:32.699313,7.99,9
2025-01-13 08:41:32.807374,13.04,9
2025-01-13 08:41:32.910354,5.62,9
2025-01-13 08:41:33.018337,8.8,9
2025-01-13 08:41:33.123320,2.22,9
2025-01-13 08:41:33.230164,4.3,9
2025-01-13 08:41:33.337549,0.95,9
2025-01-13 08:41:33.443015,6.19,9
2025-01-13 08:41:33.547397,6.73,9
2025-01-13 08:41:33.653892,3.34,9
2025-01-13 08:41:33.759341,3.76,9
2025-01-13 08:41:33.867053,14.02,9
2025-01-13 08:41:33.972020,11.75,9
2025-01-13 08:41:34.077056,12.59,9
2025-01-13 08:41:34.183217,5.32,9
2025-01-13 08:41:34.291088,11.38,9
2025-01-13 08:41:34.398214,11.55,9
2025-01-13 08:41:34.500949,10.12,9
2025-01-13 08:41:34.607988,7.66,9
2025-01-13 08:41:34.714957,13.24,9
2025-01-13 08:41:34.821515,0.94,9
2025-01-13 08:41:34.929380,10.19,9
2025-01-13 08:41:35.036873,7.76,9
2025-01-13 08:41:35.140955,4.03,9
2025-01-13 08:41:35.250807,6.07,9
2025-01-13 08:41:35.356643,11.31,9
2025-01-13 08:41:35.460357,0.44,9
2025-01-13 08:41:35.563444,10.17,9
2025-01-13 08:41:35.670968,4.36,9
2025-01-13 08:41:35.783671,5.75,9
2025-01-13 08:41:35.888512,14.82,9
2025-01-13 08:41:35.994338,12.66,9
2025-01-13 08:41:36.101884,4.91,9
2025-01-13 08:41:36.206200,11.64,9
2025-01-13 08:41:36.312563,3.74,9
2025-01-13 08:41:36.421954,3.74,9
2025-01-13 08:41:36.527047,2.46,9
2025-01-13 08:41:36.635436,4.26,9
2025-01-13 08:41:36.740901,0.99,9
2025-01-13 08:41:36.847841,9.91,9
2025-01-13 08:41:36.950834,11.42,9
2025-01-13 08:41:37.053801,3.21,9
2025-01-13 08:41:37.166317,6.8,9
2025-01-13 08:41:37.269922,0.54,9
2025-01-13 08:41:37.374057,14.4,9
2025-01-13 08:41:37.483852,8.31,9
2025-01-13 08:41:37.589600,2.83,9
2025-01-13 08:41:37.692356,5.82,9
2025-01-13 08:41:37.798983,12.35,9
2025-01-13 08:41:37.907341,3.11,9
2025-01-13 08:41:38.010316,6.51,9
2025-01-13 08:41:38.116070,12.5,9
2025-01-13 08:41:38.216879,5.46,9
2025-01-13 08:41:38.327080,4.52,9
2025-01-13 08:41:38.434427,10.63,9
2025-01-13 08:41:38.542657,0.8,9
2025-01-13 08:41:38.646754,10.35,9
2025-01-13 08:41:38.755169,10.74,9
2025-01-13 08:41:38.856656,13.33,9
2025-01-13 08:41:38.962734,7.2,9
2025-01-13 08:41:39.068683,4.53,9
2025-01-13 08:41:39.173023,10.72,9
2025-01-13 08:41:39.282211,9.37,9
2025-01-13 08:41:39.385299,13.09,9
2025-01-13 08:41:39.490354,12.91,9
2025-01-13 08:41:39.597109,2.79,9
2025-01-13 08:41:39.698635,4.23,9
2025-01-13 08:41:39.804420,8.4,9
2025-01-13 08:41:39.916103,13.94,9
2025-01-13 08:41:40.021700,9.4,9
2025-01-13 08:41:40.126681,3.49,9
2025-01-13 08:41:40.232379,5.57,9
2025-01-13 08:41:40.338568,2.81,9
2025-01-13 08:41:40.445907,7.27,9
2025-01-13 08:41:40.551624,7.35,9
2025-01-13 08:41:40.658181,2.93,9
2025-01-13 08:41:40.760434,12.04,9
2025-01-13 08:41:40.868618,1.65,9
2025-01-13 08:41:40.975779,10.23,9
2025-01-13 08:41:41.081533,8.51,9
2025-01-13 08:41:41.188190,11.63,9
2025-01-13 08:41:41.289445,0.41,9
2025-01-13 08:41:41.398183,4.74,9
2025-01-13 08:41:41.506351,2.27,9
2025-01-13 08:41:41.610254,1.04,9
2025-01-13 08:41:41.717503,4.59,9
2025-01-13 08:41:41.823315,8.52,9
2025-01-13 08:41:41.930679,13.8,9
2025-01-13 08:41:42.033808,7.24,9
2025-01-13 08:41:42.135250,2.35,9
2025-01-13 08:41:42.243584,2.1,9
2025-01-13 08:41:42.350386,10.7,9
2025-01-13 08:41:42.455119,5.93,9
2025-01-13 08:41:42.564915,0.99,9
2025-01-13 08:41:42.670473,10.16,9
2025-01-13 08:41:42.776120,4.59,9
2025-01-13 08:41:42.880387,4.69,9
2025-01-13 08:41:42.988501,14.18,9
2025-01-13 08:41:43.089691,6.66,9
2025-01-13 08:41:43.195766,4.35,9
2025-01-13 08:41:43.302220,3.63,9
2025-01-13 08:41:43.408367,8.39,9
2025-01-13 08:41:43.517700,1.17,9
2025-01-13 08:41:43.618595,2.54,9
2025-01-13 08:41:43.723598,3.13,9
2025-01-13 08:41:43.835253,4.86,9
2025-01-13 08:41:43.942196,9.97,9
2025-01-13 08:41:44.047906,13.28,9
2025-01-13 08:41:44.153825,3.1,9
2025-01-13 08:41:44.259392,3.4,9
2025-01-13 08:41:44.366757,11.63,9
2025-01-13 08:41:44.473794,0.22,9
2025-01-13 08:41:44.576943,5.49,9
2025-01-13 08:41:44.684022,10.89,9
2025-01-13 08:41:44.786078,6.4,9
2025-01-13 08:41:44.896977,4.48,9
2025-01-13 08:41:45.002927,7.15,9
2025-01-13 08:41:45.108578,3.87,9
2025-01-13 08:41:45.215690,11.77,9
2025-01-13 08:41:45.322505,6.79,9
2025-01-13 08:41:45.426667,11.58,9
2025-01-13 08:41:45.527808,4.91,9
2025-01-13 08:41:45.636077,11.6,9
2025-01-13 08:41:45.742595,13.73,9
2025-01-13 08:41:45.850956,12.34,9
2025-01-13 08:41:45.956932,13.33,9
2025-01-13 08:41:46.064106,2.81,9
2025-01-13 08:41:46.165669,14.44,9
2025-01-13 08:41:46.276907,1.31,9
2025-01-13 08:41:46.383892,5.07,9
2025-01-13 08:41:46.491519,1.65,9
2025-01-13 08:41:46.593623,2.1,9
2025-01-13 08:41:46.698539,10.11,9
2025-01-13 08:41:46.811006,6.69,9
2025-01-13 08:41:46.917242,7.75,9
2025-01-13 08:41:47.020830,11.06,9
2025-01-13 08:41:47.127593,12.31,9
2025-01-13 08:41:47.235253,1.22,9
2025-01-13 08:41:47.344238,6.79,9
2025-01-13 08:41:47.450643,3.32,9
2025-01-13 08:41:47.553128,6.31,9
2025-01-13 08:41:47.663492,3.07,9
2025-01-13 08:41:47.768592,9.34,9
2025-01-13 08:41:47.877293,0.42,9
2025-01-13 08:41:47.983395,13.06,9
2025-01-13 08:41:48.086936,4.58,9
2025-01-13 08:41:48.192461,3.81,9
2025-01-13 08:41:48.294320,3.15,9
2025-01-13 08:41:48.407195,9.82,9
2025-01-13 08:41:48.508951,5.38,9
2025-01-13 08:41:48.615367,10.76,9
2025-01-13 08:41:48.721730,3.73,9
2025-01-13 08:41:48.827916,14.73,9
2025-01-13 08:41:48.935186,9.75,9
2025-01-13 08:41:49.037056,8.09,9
2025-01-13 08:41:49.145840,8.41,9
2025-01-13 08:41:49.254762,14.74,9
2025-01-13 08:41:49.360825,4.03,9
2025-01-13 08:41:49.468267,3.23,9
2025-01-13 08:41:49.573869,8.3,9
2025-01-13 08:41:49.678454,13.58,9
2025-01-13 08:41:49.783031,5.14,9
2025-01-13 08:41:49.888691,12.38,9
2025-01-13 08:41:49.994627,4.54,9
2025-01-13 08:41:50.098752,8.84,9
2025-01-13 08:41:50.206390,6.55,9
2025-01-13 08:41:50.314699,13.45,9
2025-01-13 08:41:50.420821,9.78,9
2025-01-13 08:41:50.525497,1.44,9
2025-01-13 08:41:50.632075,3.84,9
2025-01-13 08:41:50.738807,14.87,9
2025-01-13 08:41:50.847654,4.98,9
2025-01-13 08:41:50.950920,3.15,9
2025-01-13 08:41:51.058087,9.26,9
2025-01-13 08:41:51.165596,9.2,9
2025-01-13 08:41:51.270438,9.15,9
2025-01-13 08:41:51.375928,14.77,9
2025-01-13 08:41:51.483272,6.46,9
2025-01-13 08:41:51.585768,4.02,9
2025-01-13 08:41:51.694917,9.77,9
2025-01-13 08:41:51.805534,11.17,9
2025-01-13 08:41:51.907736,6.82,9
2025-01-13 08:41:52.010573,8.88,9
2025-01-13 08:41:52.119024,9.23,9
2025-01-13 08:41:52.225413,11.17,9
2025-01-13 08:41:52.331386,2.11,9
2025-01-13 08:41:52.440021,14.41,9
2025-01-13 08:41:52.544404,6.65,9
2025-01-13 08:41:52.650865,10.61,9
2025-01-13 08:41:52.756771,14.56,9
2025-01-13 08:41:52.865753,13.91,9
2025-01-13 08:41:52.971651,12.47,9
2025-01-13 08:41:53.075856,5.96,9
2025-01-13 08:41:53.181882,6.85,9
2025-01-13 08:41:53.286948,4.92,9
2025-01-13 08:41:53.397663,9.31,9
2025-01-13 08:41:53.500930,9.72,9
2025-01-13 08:41:53.610540,1.11,9
2025-01-13 08:41:53.716206,10.95,9
2025-01-13 08:41:53.817840,14.4,9
2025-01-13 08:41:53.924855,12.17,9
2025-01-13 08:41:54.030560,1.56,9
2025-01-13 08:41:54.134130,2.11,9
2025-01-13 08:41:54.241052,11.47,9
2025-01-13 08:41:54.349329,2.93,9
2025-01-13 08:41:54.455023,9.62,9
2025-01-13 08:41:54.559156,6.27,9
2025-01-13 08:41:54.664966,1.57,9
2025-01-13 08:41:54.767526,4.24,9
2025-01-13 08:41:54.875244,9.06,9
2025-01-13 08:41:54.980697,5.54,9
2025-01-13 08:41:55.084056,7.87,9
2025-01-13 08:41:55.192113,14.02,9
2025-01-13 08:41:55.300342,4.3,9
2025-01-13 08:41:55.407934,11.09,9
2025-01-13 08:41:55.514708,12.65,9
2025-01-13 08:41:55.620492,12.25,9
2025-01-13 08:41:55.726098,13.21,9
2025-01-13 08:41:55.831885,1.79,9
2025-01-13 08:41:55.938568,2.33,9
2025-01-13 08:41:56.043442,1.67,9
2025-01-13 08:41:56.150271,6.95,9
2025-01-13 08:41:56.256619,11.02,9
2025-01-13 08:41:56.363544,1.72,9
2025-01-13 08:41:56.467539,10.62,9
2025-01-13 08:41:56.578088,8.08,9
2025-01-13 08:41:56.683615,5.85,9
2025-01-13 08:41:56.784435,4.88,9
2025-01-13 08:41:56.895224,13.37,9
2025-01-13 08:41:56.999258,9.58,9
2025-01-13 08:41:57.104895,13.27,9
2025-01-13 08:41:57.209646,13.9,9
2025-01-13 08:41:57.316928,13.23,9
2025-01-13 08:41:57.426854,3.18,9
2025-01-13 08:41:57.530128,9.54,9
2025-01-13 08:41:57.636798,1.33,9
2025-01-13 08:41:57.743444,1.79,9
2025-01-13 08:41:57.846634,14.8,9
2025-01-13 08:41:57.953700,9.01,9
2025-01-13 08:41:58.059486,7.19,9
2025-01-13 08:41:58.169386,9.46,9
2025-01-13 08:41:58.272166,1.98,9
2025-01-13 08:41:58.382228,0.03,9
2025-01-13 08:41:58.485140,9.31,9
